Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Image 77, true label: 1, predicted label: 1, accumulative accuracy: 0.8205128205128205
Image 78, true label: 1, predicted label: 1, accumulative accuracy: 0.8227848101265823
Image 79, true label: 1, predicted label: 1, accumulative accuracy: 0.825
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988365
Image 80, true label: 0, predicted label: 0, accumulative accuracy: 0.8271604938271605
Image 81, true label: 1, predicted label: 0, accumulative accuracy: 0.8170731707317073
Image 82, true label: 1, predicted label: 1, accumulative accuracy: 0.8192771084337349
Image 83, true label: 0, predicted label: 0, accumulative accuracy: 0.8214285714285714
Image 84, true label: 1, predicted label: 1, accumulative accuracy: 0.8235294117647058
Image 85, true label: 1, predicted label: 1, accumulative accuracy: 0.8255813953488372
Image 86, true label: 1, predicted label: 0, accumulative accuracy: 0.8160919540229885
Image 87, true label: 0, predicted label: 0, accumulative accuracy: 0.8181818181818182
Image 88, true label: 0, predicted label: 0, accumulative accuracy: 0.8202247191011236
Image 89, true label: 0, predicted label: 0, accumulative accuracy: 0.8222222222222222
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988375
Image 90, true label: 0, predicted label: 1, accumulative accuracy: 0.8131868131868132
Image 91, true label: 0, predicted label: 0, accumulative accuracy: 0.8152173913043478
Image 92, true label: 1, predicted label: 1, accumulative accuracy: 0.8172043010752689
Image 93, true label: 1, predicted label: 1, accumulative accuracy: 0.8191489361702128
Image 94, true label: 1, predicted label: 1, accumulative accuracy: 0.8210526315789474
Image 95, true label: 0, predicted label: 1, accumulative accuracy: 0.8125
Image 96, true label: 1, predicted label: 1, accumulative accuracy: 0.8144329896907216
Image 97, true label: 0, predicted label: 0, accumulative accuracy: 0.8163265306122449
Image 98, true label: 0, predicted label: 0, accumulative accuracy: 0.8181818181818182
Image 99, true label: 0, predicted label: 0, accumulative accuracy: 0.82
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988445
Image 100, true label: 0, predicted label: 0, accumulative accuracy: 0.8217821782178217
Image 101, true label: 1, predicted label: 0, accumulative accuracy: 0.8137254901960784
Image 102, true label: 1, predicted label: 0, accumulative accuracy: 0.8058252427184466
Image 103, true label: 1, predicted label: 1, accumulative accuracy: 0.8076923076923077
Image 104, true label: 1, predicted label: 1, accumulative accuracy: 0.8095238095238095
Image 105, true label: 0, predicted label: 0, accumulative accuracy: 0.8113207547169812
Image 106, true label: 1, predicted label: 0, accumulative accuracy: 0.8037383177570093
Image 107, true label: 1, predicted label: 1, accumulative accuracy: 0.8055555555555556
Image 108, true label: 0, predicted label: 0, accumulative accuracy: 0.8073394495412844
Image 109, true label: 0, predicted label: 0, accumulative accuracy: 0.8090909090909091
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988329
Image 110, true label: 1, predicted label: 1, accumulative accuracy: 0.8108108108108109
Image 111, true label: 1, predicted label: 0, accumulative accuracy: 0.8035714285714286
Image 112, true label: 1, predicted label: 1, accumulative accuracy: 0.8053097345132744
Image 113, true label: 0, predicted label: 0, accumulative accuracy: 0.8070175438596491
Image 114, true label: 0, predicted label: 0, accumulative accuracy: 0.808695652173913
Image 115, true label: 0, predicted label: 0, accumulative accuracy: 0.8103448275862069
Image 116, true label: 0, predicted label: 0, accumulative accuracy: 0.811965811965812
Image 117, true label: 1, predicted label: 0, accumulative accuracy: 0.8050847457627118
Image 118, true label: 1, predicted label: 0, accumulative accuracy: 0.7983193277310925
Image 119, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988461
Image 120, true label: 0, predicted label: 0, accumulative accuracy: 0.8016528925619835
Image 121, true label: 1, predicted label: 1, accumulative accuracy: 0.8032786885245902
Image 122, true label: 0, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 123, true label: 0, predicted label: 0, accumulative accuracy: 0.8064516129032258
Image 124, true label: 0, predicted label: 0, accumulative accuracy: 0.808
Image 125, true label: 1, predicted label: 1, accumulative accuracy: 0.8095238095238095
Image 126, true label: 0, predicted label: 0, accumulative accuracy: 0.8110236220472441
Image 127, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Image 128, true label: 0, predicted label: 0, accumulative accuracy: 0.813953488372093
Image 129, true label: 0, predicted label: 0, accumulative accuracy: 0.8153846153846154
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988452
Image 130, true label: 0, predicted label: 0, accumulative accuracy: 0.816793893129771
Image 131, true label: 0, predicted label: 1, accumulative accuracy: 0.8106060606060606
Image 132, true label: 0, predicted label: 1, accumulative accuracy: 0.8045112781954887
Image 133, true label: 1, predicted label: 1, accumulative accuracy: 0.8059701492537313
Image 134, true label: 0, predicted label: 0, accumulative accuracy: 0.8074074074074075
Image 135, true label: 1, predicted label: 1, accumulative accuracy: 0.8088235294117647
Image 136, true label: 1, predicted label: 1, accumulative accuracy: 0.8102189781021898
Image 137, true label: 1, predicted label: 1, accumulative accuracy: 0.8115942028985508
Image 138, true label: 0, predicted label: 0, accumulative accuracy: 0.8129496402877698
Image 139, true label: 1, predicted label: 1, accumulative accuracy: 0.8142857142857143
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988377
Image 140, true label: 1, predicted label: 1, accumulative accuracy: 0.8156028368794326
Image 141, true label: 0, predicted label: 0, accumulative accuracy: 0.8169014084507042
Image 142, true label: 0, predicted label: 0, accumulative accuracy: 0.8181818181818182
Image 143, true label: 1, predicted label: 1, accumulative accuracy: 0.8194444444444444
Image 144, true label: 0, predicted label: 0, accumulative accuracy: 0.8206896551724138
Image 145, true label: 0, predicted label: 0, accumulative accuracy: 0.821917808219178
Image 146, true label: 0, predicted label: 0, accumulative accuracy: 0.8231292517006803
Image 147, true label: 1, predicted label: 1, accumulative accuracy: 0.8243243243243243
Image 148, true label: 1, predicted label: 1, accumulative accuracy: 0.825503355704698
Image 149, true label: 0, predicted label: 0, accumulative accuracy: 0.8266666666666667
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988431
Image 150, true label: 1, predicted label: 1, accumulative accuracy: 0.8278145695364238
Image 151, true label: 0, predicted label: 0, accumulative accuracy: 0.8289473684210527
Image 152, true label: 0, predicted label: 0, accumulative accuracy: 0.8300653594771242
Image 153, true label: 0, predicted label: 0, accumulative accuracy: 0.8311688311688312
Image 154, true label: 1, predicted label: 1, accumulative accuracy: 0.832258064516129
Image 155, true label: 0, predicted label: 1, accumulative accuracy: 0.8269230769230769
Image 156, true label: 1, predicted label: 0, accumulative accuracy: 0.821656050955414
Image 157, true label: 1, predicted label: 1, accumulative accuracy: 0.8227848101265823
Image 158, true label: 1, predicted label: 1, accumulative accuracy: 0.8238993710691824
Image 159, true label: 1, predicted label: 1, accumulative accuracy: 0.825
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988398
Image 160, true label: 0, predicted label: 0, accumulative accuracy: 0.8260869565217391
Image 161, true label: 1, predicted label: 1, accumulative accuracy: 0.8271604938271605
Image 162, true label: 0, predicted label: 0, accumulative accuracy: 0.8282208588957055
Image 163, true label: 0, predicted label: 0, accumulative accuracy: 0.8292682926829268
Image 164, true label: 0, predicted label: 1, accumulative accuracy: 0.8242424242424242
Image 165, true label: 0, predicted label: 0, accumulative accuracy: 0.8253012048192772
Image 166, true label: 1, predicted label: 1, accumulative accuracy: 0.8263473053892215
Image 167, true label: 0, predicted label: 0, accumulative accuracy: 0.8273809523809523
Image 168, true label: 1, predicted label: 1, accumulative accuracy: 0.8284023668639053
Image 169, true label: 0, predicted label: 0, accumulative accuracy: 0.8294117647058824
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988418
Image 170, true label: 0, predicted label: 0, accumulative accuracy: 0.8304093567251462
Image 171, true label: 0, predicted label: 0, accumulative accuracy: 0.8313953488372093
Image 172, true label: 0, predicted label: 0, accumulative accuracy: 0.8323699421965318
Image 173, true label: 0, predicted label: 0, accumulative accuracy: 0.8333333333333334
Image 174, true label: 0, predicted label: 0, accumulative accuracy: 0.8342857142857143
Image 175, true label: 1, predicted label: 1, accumulative accuracy: 0.8352272727272727
Image 176, true label: 1, predicted label: 0, accumulative accuracy: 0.8305084745762712
Image 177, true label: 1, predicted label: 0, accumulative accuracy: 0.8258426966292135
Image 178, true label: 1, predicted label: 1, accumulative accuracy: 0.8268156424581006
Image 179, true label: 0, predicted label: 0, accumulative accuracy: 0.8277777777777777
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988420
Image 180, true label: 1, predicted label: 1, accumulative accuracy: 0.8287292817679558
Image 181, true label: 0, predicted label: 0, accumulative accuracy: 0.8296703296703297
Image 182, true label: 0, predicted label: 0, accumulative accuracy: 0.8306010928961749
Image 183, true label: 1, predicted label: 1, accumulative accuracy: 0.8315217391304348
Image 184, true label: 1, predicted label: 1, accumulative accuracy: 0.8324324324324325
Image 185, true label: 0, predicted label: 0, accumulative accuracy: 0.8333333333333334
Image 186, true label: 1, predicted label: 1, accumulative accuracy: 0.8342245989304813
Image 187, true label: 0, predicted label: 0, accumulative accuracy: 0.8351063829787234
Image 188, true label: 1, predicted label: 1, accumulative accuracy: 0.8359788359788359
Image 189, true label: 0, predicted label: 0, accumulative accuracy: 0.8368421052631579
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988427
Image 190, true label: 1, predicted label: 1, accumulative accuracy: 0.837696335078534
Image 191, true label: 1, predicted label: 1, accumulative accuracy: 0.8385416666666666
Image 192, true label: 0, predicted label: 0, accumulative accuracy: 0.8393782383419689
Image 193, true label: 0, predicted label: 0, accumulative accuracy: 0.8402061855670103
Image 194, true label: 1, predicted label: 1, accumulative accuracy: 0.841025641025641
Image 195, true label: 1, predicted label: 0, accumulative accuracy: 0.8367346938775511
Image 196, true label: 0, predicted label: 0, accumulative accuracy: 0.8375634517766497
Image 197, true label: 1, predicted label: 1, accumulative accuracy: 0.8383838383838383
Image 198, true label: 1, predicted label: 0, accumulative accuracy: 0.8341708542713567
Image 199, true label: 1, predicted label: 1, accumulative accuracy: 0.835
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988309
Image 200, true label: 0, predicted label: 1, accumulative accuracy: 0.8308457711442786
Image 201, true label: 0, predicted label: 0, accumulative accuracy: 0.8316831683168316
Image 202, true label: 0, predicted label: 0, accumulative accuracy: 0.8325123152709359
Image 203, true label: 0, predicted label: 0, accumulative accuracy: 0.8333333333333334
Image 204, true label: 1, predicted label: 0, accumulative accuracy: 0.8292682926829268
Image 205, true label: 1, predicted label: 1, accumulative accuracy: 0.8300970873786407
Image 206, true label: 0, predicted label: 0, accumulative accuracy: 0.8309178743961353
Image 207, true label: 1, predicted label: 1, accumulative accuracy: 0.8317307692307693
Image 208, true label: 1, predicted label: 1, accumulative accuracy: 0.8325358851674641
Image 209, true label: 1, predicted label: 1, accumulative accuracy: 0.8333333333333334
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988428
Image 210, true label: 1, predicted label: 1, accumulative accuracy: 0.8341232227488151
Image 211, true label: 0, predicted label: 0, accumulative accuracy: 0.8349056603773585
Image 212, true label: 1, predicted label: 1, accumulative accuracy: 0.8356807511737089
Image 213, true label: 1, predicted label: 1, accumulative accuracy: 0.8364485981308412
Image 214, true label: 0, predicted label: 0, accumulative accuracy: 0.8372093023255814
Image 215, true label: 0, predicted label: 1, accumulative accuracy: 0.8333333333333334
Image 216, true label: 1, predicted label: 0, accumulative accuracy: 0.8294930875576036
Image 217, true label: 1, predicted label: 1, accumulative accuracy: 0.8302752293577982
Image 218, true label: 0, predicted label: 0, accumulative accuracy: 0.8310502283105022
Image 219, true label: 1, predicted label: 1, accumulative accuracy: 0.8318181818181818
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988448
Image 220, true label: 1, predicted label: 1, accumulative accuracy: 0.832579185520362
Image 221, true label: 1, predicted label: 0, accumulative accuracy: 0.8288288288288288
Image 222, true label: 0, predicted label: 0, accumulative accuracy: 0.8295964125560538
Image 223, true label: 0, predicted label: 0, accumulative accuracy: 0.8303571428571429
Image 224, true label: 0, predicted label: 1, accumulative accuracy: 0.8266666666666667
Image 225, true label: 1, predicted label: 1, accumulative accuracy: 0.827433628318584
Image 226, true label: 1, predicted label: 1, accumulative accuracy: 0.8281938325991189
Image 227, true label: 1, predicted label: 1, accumulative accuracy: 0.8289473684210527
Image 228, true label: 1, predicted label: 1, accumulative accuracy: 0.8296943231441049
Image 229, true label: 0, predicted label: 0, accumulative accuracy: 0.8304347826086956
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988485
Image 230, true label: 1, predicted label: 1, accumulative accuracy: 0.8311688311688312
Image 231, true label: 0, predicted label: 1, accumulative accuracy: 0.8275862068965517
Image 232, true label: 0, predicted label: 0, accumulative accuracy: 0.8283261802575107
Image 233, true label: 0, predicted label: 0, accumulative accuracy: 0.8290598290598291
Image 234, true label: 1, predicted label: 1, accumulative accuracy: 0.8297872340425532
Image 235, true label: 0, predicted label: 0, accumulative accuracy: 0.8305084745762712
Image 236, true label: 1, predicted label: 0, accumulative accuracy: 0.8270042194092827
Image 237, true label: 1, predicted label: 1, accumulative accuracy: 0.8277310924369747
Image 238, true label: 1, predicted label: 1, accumulative accuracy: 0.8284518828451883
Image 239, true label: 1, predicted label: 1, accumulative accuracy: 0.8291666666666667
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988310
Image 240, true label: 1, predicted label: 1, accumulative accuracy: 0.8298755186721992
Image 241, true label: 0, predicted label: 1, accumulative accuracy: 0.8264462809917356
Image 242, true label: 1, predicted label: 1, accumulative accuracy: 0.8271604938271605
Image 243, true label: 0, predicted label: 0, accumulative accuracy: 0.8278688524590164
Image 244, true label: 1, predicted label: 0, accumulative accuracy: 0.8244897959183674
Image 245, true label: 0, predicted label: 0, accumulative accuracy: 0.8252032520325203
Image 246, true label: 0, predicted label: 0, accumulative accuracy: 0.8259109311740891
Image 247, true label: 0, predicted label: 0, accumulative accuracy: 0.8266129032258065
Image 248, true label: 1, predicted label: 0, accumulative accuracy: 0.8232931726907631
Image 249, true label: 0, predicted label: 0, accumulative accuracy: 0.824
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988439
Image 250, true label: 0, predicted label: 0, accumulative accuracy: 0.8247011952191236
Image 251, true label: 0, predicted label: 0, accumulative accuracy: 0.8253968253968254
Image 252, true label: 0, predicted label: 0, accumulative accuracy: 0.8260869565217391
Image 253, true label: 0, predicted label: 0, accumulative accuracy: 0.8267716535433071
Image 254, true label: 0, predicted label: 0, accumulative accuracy: 0.8274509803921568
Image 255, true label: 1, predicted label: 0, accumulative accuracy: 0.82421875
Image 256, true label: 0, predicted label: 0, accumulative accuracy: 0.8249027237354085
Image 257, true label: 1, predicted label: 1, accumulative accuracy: 0.8255813953488372
Image 258, true label: 0, predicted label: 0, accumulative accuracy: 0.8262548262548263
Image 259, true label: 0, predicted label: 0, accumulative accuracy: 0.8269230769230769
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988425
Image 260, true label: 0, predicted label: 0, accumulative accuracy: 0.8275862068965517
Image 261, true label: 1, predicted label: 0, accumulative accuracy: 0.8244274809160306
Image 262, true label: 0, predicted label: 0, accumulative accuracy: 0.8250950570342205
Image 263, true label: 0, predicted label: 0, accumulative accuracy: 0.8257575757575758
Image 264, true label: 1, predicted label: 1, accumulative accuracy: 0.8264150943396227
Image 265, true label: 1, predicted label: 1, accumulative accuracy: 0.8270676691729323
Image 266, true label: 0, predicted label: 0, accumulative accuracy: 0.8277153558052435
Image 267, true label: 1, predicted label: 1, accumulative accuracy: 0.8283582089552238
Image 268, true label: 1, predicted label: 1, accumulative accuracy: 0.828996282527881
Image 269, true label: 1, predicted label: 1, accumulative accuracy: 0.8296296296296296
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988328
Image 270, true label: 0, predicted label: 0, accumulative accuracy: 0.8302583025830258
Image 271, true label: 1, predicted label: 1, accumulative accuracy: 0.8308823529411765
Image 272, true label: 0, predicted label: 1, accumulative accuracy: 0.8278388278388278
Image 273, true label: 0, predicted label: 0, accumulative accuracy: 0.8284671532846716
Image 274, true label: 1, predicted label: 1, accumulative accuracy: 0.8290909090909091
Image 275, true label: 1, predicted label: 1, accumulative accuracy: 0.8297101449275363
Image 276, true label: 1, predicted label: 1, accumulative accuracy: 0.8303249097472925
Image 277, true label: 1, predicted label: 1, accumulative accuracy: 0.8309352517985612
Image 278, true label: 1, predicted label: 1, accumulative accuracy: 0.8315412186379928
Image 279, true label: 1, predicted label: 1, accumulative accuracy: 0.8321428571428572
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988313
Image 280, true label: 0, predicted label: 0, accumulative accuracy: 0.8327402135231317
Image 281, true label: 1, predicted label: 1, accumulative accuracy: 0.8333333333333334
Image 282, true label: 1, predicted label: 1, accumulative accuracy: 0.833922261484099
Image 283, true label: 1, predicted label: 1, accumulative accuracy: 0.8345070422535211
Image 284, true label: 0, predicted label: 0, accumulative accuracy: 0.8350877192982457
Image 285, true label: 0, predicted label: 0, accumulative accuracy: 0.8356643356643356
Image 286, true label: 1, predicted label: 1, accumulative accuracy: 0.8362369337979094
Image 287, true label: 1, predicted label: 1, accumulative accuracy: 0.8368055555555556
Image 288, true label: 0, predicted label: 0, accumulative accuracy: 0.8373702422145328
Image 289, true label: 0, predicted label: 0, accumulative accuracy: 0.8379310344827586
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988300
Image 290, true label: 1, predicted label: 1, accumulative accuracy: 0.8384879725085911
Image 291, true label: 0, predicted label: 1, accumulative accuracy: 0.8356164383561644
Image 292, true label: 0, predicted label: 0, accumulative accuracy: 0.8361774744027304
Image 293, true label: 0, predicted label: 0, accumulative accuracy: 0.8367346938775511
Image 294, true label: 0, predicted label: 1, accumulative accuracy: 0.8338983050847457
Image 295, true label: 0, predicted label: 1, accumulative accuracy: 0.831081081081081
Image 296, true label: 1, predicted label: 1, accumulative accuracy: 0.8316498316498316
Image 297, true label: 1, predicted label: 1, accumulative accuracy: 0.8322147651006712
Image 298, true label: 1, predicted label: 0, accumulative accuracy: 0.8294314381270903
Image 299, true label: 0, predicted label: 0, accumulative accuracy: 0.83
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988421
Image 300, true label: 1, predicted label: 0, accumulative accuracy: 0.8272425249169435
Image 301, true label: 0, predicted label: 0, accumulative accuracy: 0.8278145695364238
Image 302, true label: 0, predicted label: 0, accumulative accuracy: 0.8283828382838284
Image 303, true label: 1, predicted label: 0, accumulative accuracy: 0.8256578947368421
Image 304, true label: 0, predicted label: 0, accumulative accuracy: 0.8262295081967214
Image 305, true label: 1, predicted label: 1, accumulative accuracy: 0.826797385620915
Image 306, true label: 1, predicted label: 1, accumulative accuracy: 0.8273615635179153
Image 307, true label: 0, predicted label: 1, accumulative accuracy: 0.8246753246753247
Image 308, true label: 0, predicted label: 0, accumulative accuracy: 0.8252427184466019
Image 309, true label: 1, predicted label: 1, accumulative accuracy: 0.8258064516129032
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988411
Image 310, true label: 0, predicted label: 0, accumulative accuracy: 0.8263665594855305
Image 311, true label: 1, predicted label: 0, accumulative accuracy: 0.8237179487179487
Image 312, true label: 1, predicted label: 1, accumulative accuracy: 0.8242811501597445
Image 313, true label: 0, predicted label: 0, accumulative accuracy: 0.8248407643312102
Image 314, true label: 0, predicted label: 0, accumulative accuracy: 0.8253968253968254
Image 315, true label: 0, predicted label: 0, accumulative accuracy: 0.8259493670886076
Image 316, true label: 0, predicted label: 0, accumulative accuracy: 0.8264984227129337
Image 317, true label: 0, predicted label: 1, accumulative accuracy: 0.8238993710691824
Image 318, true label: 1, predicted label: 1, accumulative accuracy: 0.8244514106583072
Image 319, true label: 1, predicted label: 1, accumulative accuracy: 0.825
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988426
Image 320, true label: 0, predicted label: 0, accumulative accuracy: 0.8255451713395638
Image 321, true label: 0, predicted label: 0, accumulative accuracy: 0.8260869565217391
Image 322, true label: 1, predicted label: 1, accumulative accuracy: 0.826625386996904
Image 323, true label: 0, predicted label: 0, accumulative accuracy: 0.8271604938271605
Image 324, true label: 1, predicted label: 0, accumulative accuracy: 0.8246153846153846
