Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 83, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 84, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 85, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 86, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 87, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 88, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 89, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76381
Image 90, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 91, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 92, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 93, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 94, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 95, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 96, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 97, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 98, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 99, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76379
Image 100, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 101, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 102, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 103, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 104, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 105, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 106, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 107, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 108, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 109, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76374
Image 110, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 111, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 112, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 113, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 114, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 115, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 116, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 117, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 118, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 119, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76376
Image 120, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 121, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 122, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 123, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 124, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 125, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 126, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 127, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 128, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 129, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76375
Image 130, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 131, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 132, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 133, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 134, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 135, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 136, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 137, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 138, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 139, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76388
Image 140, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 141, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 142, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 143, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 144, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 145, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 146, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 147, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 148, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 149, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76373
Image 150, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 151, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 152, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 153, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 154, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 155, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 156, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 157, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 158, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 159, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76374
Image 160, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 161, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 162, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 163, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 164, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 165, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 166, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 167, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 168, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 169, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76376
Image 170, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 171, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 172, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 173, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 174, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 175, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 176, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 177, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 178, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 179, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76374
Image 180, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 181, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 182, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 183, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 184, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 185, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 186, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 187, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 188, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 189, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76377
Image 190, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 191, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 192, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 193, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 194, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 195, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 196, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 197, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 198, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 199, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76380
Image 200, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 201, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 202, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 203, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 204, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 205, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 206, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 207, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 208, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 209, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76378
Image 210, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 211, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 212, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 213, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 214, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 215, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 216, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 217, true label: 6, predicted label: 6, accumulative accuracy: 1.0
Image 218, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 219, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76378
Image 220, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 221, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 222, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 223, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 224, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 225, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 226, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 227, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 228, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Image 229, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76377
Image 230, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 231, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 232, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 233, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 234, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 235, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 236, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 237, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 238, true label: 4, predicted label: 4, accumulative accuracy: 1.0
Image 239, true label: 1, predicted label: 1, accumulative accuracy: 1.0
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76380
Image 240, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 241, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 242, true label: 8, predicted label: 8, accumulative accuracy: 1.0
Image 243, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 244, true label: 2, predicted label: 2, accumulative accuracy: 1.0
Image 245, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 246, true label: 0, predicted label: 0, accumulative accuracy: 1.0
Image 247, true label: 4, predicted label: 2, accumulative accuracy: 0.9959677419354839
Image 248, true label: 4, predicted label: 4, accumulative accuracy: 0.9959839357429718
Image 249, true label: 2, predicted label: 2, accumulative accuracy: 0.996
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76376
Image 250, true label: 4, predicted label: 4, accumulative accuracy: 0.9960159362549801
Image 251, true label: 1, predicted label: 1, accumulative accuracy: 0.996031746031746
Image 252, true label: 9, predicted label: 9, accumulative accuracy: 0.9960474308300395
Image 253, true label: 5, predicted label: 5, accumulative accuracy: 0.9960629921259843
Image 254, true label: 7, predicted label: 7, accumulative accuracy: 0.996078431372549
Image 255, true label: 7, predicted label: 7, accumulative accuracy: 0.99609375
Image 256, true label: 2, predicted label: 2, accumulative accuracy: 0.9961089494163424
Image 257, true label: 8, predicted label: 8, accumulative accuracy: 0.9961240310077519
Image 258, true label: 2, predicted label: 2, accumulative accuracy: 0.9961389961389961
Image 259, true label: 6, predicted label: 6, accumulative accuracy: 0.9961538461538462
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76379
Image 260, true label: 8, predicted label: 8, accumulative accuracy: 0.9961685823754789
Image 261, true label: 5, predicted label: 5, accumulative accuracy: 0.9961832061068703
Image 262, true label: 7, predicted label: 7, accumulative accuracy: 0.9961977186311787
Image 263, true label: 7, predicted label: 7, accumulative accuracy: 0.9962121212121212
Image 264, true label: 9, predicted label: 9, accumulative accuracy: 0.9962264150943396
Image 265, true label: 1, predicted label: 1, accumulative accuracy: 0.9962406015037594
Image 266, true label: 8, predicted label: 8, accumulative accuracy: 0.9962546816479401
Image 267, true label: 1, predicted label: 1, accumulative accuracy: 0.996268656716418
Image 268, true label: 8, predicted label: 8, accumulative accuracy: 0.9962825278810409
Image 269, true label: 0, predicted label: 0, accumulative accuracy: 0.9962962962962963
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76377
Image 270, true label: 3, predicted label: 3, accumulative accuracy: 0.996309963099631
Image 271, true label: 0, predicted label: 0, accumulative accuracy: 0.9963235294117647
Image 272, true label: 1, predicted label: 1, accumulative accuracy: 0.9963369963369964
Image 273, true label: 9, predicted label: 9, accumulative accuracy: 0.9963503649635036
Image 274, true label: 9, predicted label: 9, accumulative accuracy: 0.9963636363636363
Image 275, true label: 4, predicted label: 4, accumulative accuracy: 0.9963768115942029
Image 276, true label: 1, predicted label: 1, accumulative accuracy: 0.9963898916967509
Image 277, true label: 8, predicted label: 8, accumulative accuracy: 0.9964028776978417
Image 278, true label: 2, predicted label: 2, accumulative accuracy: 0.996415770609319
Image 279, true label: 1, predicted label: 1, accumulative accuracy: 0.9964285714285714
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76381
Image 280, true label: 2, predicted label: 2, accumulative accuracy: 0.99644128113879
Image 281, true label: 9, predicted label: 9, accumulative accuracy: 0.9964539007092199
Image 282, true label: 7, predicted label: 7, accumulative accuracy: 0.9964664310954063
Image 283, true label: 5, predicted label: 5, accumulative accuracy: 0.9964788732394366
Image 284, true label: 9, predicted label: 9, accumulative accuracy: 0.9964912280701754
Image 285, true label: 2, predicted label: 2, accumulative accuracy: 0.9965034965034965
Image 286, true label: 6, predicted label: 6, accumulative accuracy: 0.9965156794425087
Image 287, true label: 4, predicted label: 4, accumulative accuracy: 0.9965277777777778
Image 288, true label: 1, predicted label: 1, accumulative accuracy: 0.9965397923875432
Image 289, true label: 5, predicted label: 5, accumulative accuracy: 0.996551724137931
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76374
Image 290, true label: 8, predicted label: 8, accumulative accuracy: 0.9965635738831615
Image 291, true label: 2, predicted label: 2, accumulative accuracy: 0.9965753424657534
Image 292, true label: 9, predicted label: 9, accumulative accuracy: 0.9965870307167235
Image 293, true label: 2, predicted label: 2, accumulative accuracy: 0.9965986394557823
Image 294, true label: 0, predicted label: 0, accumulative accuracy: 0.9966101694915255
Image 295, true label: 4, predicted label: 4, accumulative accuracy: 0.9966216216216216
Image 296, true label: 0, predicted label: 0, accumulative accuracy: 0.9966329966329966
Image 297, true label: 0, predicted label: 0, accumulative accuracy: 0.9966442953020134
Image 298, true label: 2, predicted label: 2, accumulative accuracy: 0.9966555183946488
Image 299, true label: 8, predicted label: 8, accumulative accuracy: 0.9966666666666667
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76379
Image 300, true label: 4, predicted label: 4, accumulative accuracy: 0.9966777408637874
Image 301, true label: 7, predicted label: 7, accumulative accuracy: 0.9966887417218543
Image 302, true label: 1, predicted label: 1, accumulative accuracy: 0.9966996699669967
Image 303, true label: 2, predicted label: 2, accumulative accuracy: 0.9967105263157895
Image 304, true label: 4, predicted label: 4, accumulative accuracy: 0.9967213114754099
Image 305, true label: 0, predicted label: 0, accumulative accuracy: 0.9967320261437909
Image 306, true label: 2, predicted label: 2, accumulative accuracy: 0.996742671009772
Image 307, true label: 7, predicted label: 7, accumulative accuracy: 0.9967532467532467
Image 308, true label: 4, predicted label: 4, accumulative accuracy: 0.9967637540453075
Image 309, true label: 3, predicted label: 3, accumulative accuracy: 0.9967741935483871
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76375
Image 310, true label: 3, predicted label: 3, accumulative accuracy: 0.9967845659163987
Image 311, true label: 0, predicted label: 0, accumulative accuracy: 0.9967948717948718
Image 312, true label: 0, predicted label: 0, accumulative accuracy: 0.9968051118210862
Image 313, true label: 3, predicted label: 3, accumulative accuracy: 0.9968152866242038
Image 314, true label: 1, predicted label: 1, accumulative accuracy: 0.9968253968253968
Image 315, true label: 9, predicted label: 9, accumulative accuracy: 0.9968354430379747
Image 316, true label: 6, predicted label: 6, accumulative accuracy: 0.9968454258675079
Image 317, true label: 5, predicted label: 5, accumulative accuracy: 0.9968553459119497
Image 318, true label: 2, predicted label: 2, accumulative accuracy: 0.9968652037617555
Image 319, true label: 5, predicted label: 5, accumulative accuracy: 0.996875
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76383
Image 320, true label: 9, predicted label: 9, accumulative accuracy: 0.9968847352024922
Image 321, true label: 2, predicted label: 7, accumulative accuracy: 0.9937888198757764
Image 322, true label: 9, predicted label: 9, accumulative accuracy: 0.9938080495356038
Image 323, true label: 3, predicted label: 3, accumulative accuracy: 0.9938271604938271
Image 324, true label: 0, predicted label: 0, accumulative accuracy: 0.9938461538461538
Image 325, true label: 4, predicted label: 4, accumulative accuracy: 0.9938650306748467
Image 326, true label: 2, predicted label: 2, accumulative accuracy: 0.9938837920489296
Image 327, true label: 0, predicted label: 0, accumulative accuracy: 0.9939024390243902
Image 328, true label: 7, predicted label: 7, accumulative accuracy: 0.993920972644377
Image 329, true label: 1, predicted label: 1, accumulative accuracy: 0.9939393939393939
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76383
Image 330, true label: 1, predicted label: 1, accumulative accuracy: 0.9939577039274925
Image 331, true label: 2, predicted label: 2, accumulative accuracy: 0.9939759036144579
Image 332, true label: 1, predicted label: 1, accumulative accuracy: 0.993993993993994
Image 333, true label: 5, predicted label: 5, accumulative accuracy: 0.9940119760479041
Image 334, true label: 3, predicted label: 3, accumulative accuracy: 0.9940298507462687
Image 335, true label: 3, predicted label: 3, accumulative accuracy: 0.9940476190476191
Image 336, true label: 9, predicted label: 9, accumulative accuracy: 0.9940652818991098
Image 337, true label: 7, predicted label: 7, accumulative accuracy: 0.9940828402366864
Image 338, true label: 8, predicted label: 8, accumulative accuracy: 0.9941002949852508
Image 339, true label: 6, predicted label: 6, accumulative accuracy: 0.9941176470588236
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76375
Image 340, true label: 5, predicted label: 3, accumulative accuracy: 0.9912023460410557
Image 341, true label: 6, predicted label: 6, accumulative accuracy: 0.9912280701754386
Image 342, true label: 1, predicted label: 1, accumulative accuracy: 0.9912536443148688
Image 343, true label: 3, predicted label: 3, accumulative accuracy: 0.9912790697674418
Image 344, true label: 8, predicted label: 8, accumulative accuracy: 0.991304347826087
Image 345, true label: 1, predicted label: 1, accumulative accuracy: 0.9913294797687862
Image 346, true label: 0, predicted label: 0, accumulative accuracy: 0.9913544668587896
Image 347, true label: 5, predicted label: 5, accumulative accuracy: 0.9913793103448276
Image 348, true label: 1, predicted label: 1, accumulative accuracy: 0.9914040114613181
Image 349, true label: 3, predicted label: 3, accumulative accuracy: 0.9914285714285714
Running LeNet (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 76379
