Image 0, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 47, true label: 9, predicted label: 8, accumulative accuracy: 0.14583333333333334
Image 48, true label: 7, predicted label: 5, accumulative accuracy: 0.14285714285714285
Image 49, true label: 6, predicted label: 8, accumulative accuracy: 0.14
Image 50, true label: 9, predicted label: 8, accumulative accuracy: 0.13725490196078433
Image 51, true label: 8, predicted label: 3, accumulative accuracy: 0.1346153846153846
Image 52, true label: 0, predicted label: 8, accumulative accuracy: 0.1320754716981132
Image 53, true label: 3, predicted label: 5, accumulative accuracy: 0.12962962962962962
Image 54, true label: 8, predicted label: 5, accumulative accuracy: 0.12727272727272726
Image 55, true label: 8, predicted label: 3, accumulative accuracy: 0.125
Image 56, true label: 7, predicted label: 8, accumulative accuracy: 0.12280701754385964
Image 57, true label: 7, predicted label: 8, accumulative accuracy: 0.1206896551724138
Image 58, true label: 4, predicted label: 8, accumulative accuracy: 0.11864406779661017
Image 59, true label: 6, predicted label: 8, accumulative accuracy: 0.11666666666666667
Image 60, true label: 7, predicted label: 8, accumulative accuracy: 0.11475409836065574
Image 61, true label: 3, predicted label: 8, accumulative accuracy: 0.11290322580645161
Image 62, true label: 6, predicted label: 8, accumulative accuracy: 0.1111111111111111
Image 63, true label: 3, predicted label: 3, accumulative accuracy: 0.125
Image 64, true label: 6, predicted label: 8, accumulative accuracy: 0.12307692307692308
Image 65, true label: 2, predicted label: 8, accumulative accuracy: 0.12121212121212122
Image 66, true label: 1, predicted label: 8, accumulative accuracy: 0.11940298507462686
Image 67, true label: 2, predicted label: 8, accumulative accuracy: 0.11764705882352941
Image 68, true label: 3, predicted label: 8, accumulative accuracy: 0.11594202898550725
Image 69, true label: 7, predicted label: 3, accumulative accuracy: 0.11428571428571428
Image 70, true label: 2, predicted label: 3, accumulative accuracy: 0.11267605633802817
Image 71, true label: 6, predicted label: 5, accumulative accuracy: 0.1111111111111111
Image 72, true label: 8, predicted label: 3, accumulative accuracy: 0.1095890410958904
Image 73, true label: 8, predicted label: 5, accumulative accuracy: 0.10810810810810811
Image 74, true label: 0, predicted label: 3, accumulative accuracy: 0.10666666666666667
Image 75, true label: 2, predicted label: 8, accumulative accuracy: 0.10526315789473684
Image 76, true label: 9, predicted label: 8, accumulative accuracy: 0.1038961038961039
Image 77, true label: 3, predicted label: 3, accumulative accuracy: 0.11538461538461539
Image 78, true label: 3, predicted label: 3, accumulative accuracy: 0.12658227848101267
Image 79, true label: 8, predicted label: 3, accumulative accuracy: 0.125
Image 80, true label: 8, predicted label: 5, accumulative accuracy: 0.12345679012345678
Image 81, true label: 1, predicted label: 5, accumulative accuracy: 0.12195121951219512
Image 82, true label: 1, predicted label: 8, accumulative accuracy: 0.12048192771084337
Image 83, true label: 7, predicted label: 5, accumulative accuracy: 0.11904761904761904
Image 84, true label: 2, predicted label: 3, accumulative accuracy: 0.11764705882352941
Image 85, true label: 5, predicted label: 8, accumulative accuracy: 0.11627906976744186
Image 86, true label: 2, predicted label: 8, accumulative accuracy: 0.11494252873563218
Image 87, true label: 7, predicted label: 3, accumulative accuracy: 0.11363636363636363
Image 88, true label: 8, predicted label: 3, accumulative accuracy: 0.11235955056179775
Image 89, true label: 9, predicted label: 3, accumulative accuracy: 0.1111111111111111
Image 90, true label: 0, predicted label: 8, accumulative accuracy: 0.10989010989010989
Image 91, true label: 3, predicted label: 8, accumulative accuracy: 0.10869565217391304
Image 92, true label: 8, predicted label: 3, accumulative accuracy: 0.10752688172043011
Image 93, true label: 6, predicted label: 8, accumulative accuracy: 0.10638297872340426
Image 94, true label: 4, predicted label: 8, accumulative accuracy: 0.10526315789473684
Image 95, true label: 6, predicted label: 4, accumulative accuracy: 0.10416666666666667
Image 96, true label: 6, predicted label: 1, accumulative accuracy: 0.10309278350515463
Image 97, true label: 0, predicted label: 3, accumulative accuracy: 0.10204081632653061
Image 98, true label: 0, predicted label: 8, accumulative accuracy: 0.10101010101010101
Image 99, true label: 7, predicted label: 3, accumulative accuracy: 0.1
total cycles (32767 Hz): 3241004 (right shift by 4)
Image 100, true label: 4, predicted label: 5, accumulative accuracy: 0.09900990099009901
Image 101, true label: 5, predicted label: 5, accumulative accuracy: 0.10784313725490197
Image 102, true label: 6, predicted label: 5, accumulative accuracy: 0.10679611650485436
Image 103, true label: 3, predicted label: 3, accumulative accuracy: 0.11538461538461539
Image 104, true label: 1, predicted label: 8, accumulative accuracy: 0.11428571428571428
Image 105, true label: 1, predicted label: 3, accumulative accuracy: 0.11320754716981132
