Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Image 76, true label: 1, predicted label: 0, accumulative accuracy: 0.8181818181818182
Image 77, true label: 1, predicted label: 1, accumulative accuracy: 0.8205128205128205
Image 78, true label: 1, predicted label: 0, accumulative accuracy: 0.810126582278481
Image 79, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529787
Image 80, true label: 0, predicted label: 0, accumulative accuracy: 0.8148148148148148
Image 81, true label: 1, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 82, true label: 1, predicted label: 1, accumulative accuracy: 0.8072289156626506
Image 83, true label: 0, predicted label: 0, accumulative accuracy: 0.8095238095238095
Image 84, true label: 1, predicted label: 1, accumulative accuracy: 0.8117647058823529
Image 85, true label: 1, predicted label: 1, accumulative accuracy: 0.813953488372093
Image 86, true label: 1, predicted label: 0, accumulative accuracy: 0.8045977011494253
Image 87, true label: 0, predicted label: 0, accumulative accuracy: 0.8068181818181818
Image 88, true label: 0, predicted label: 0, accumulative accuracy: 0.8089887640449438
Image 89, true label: 0, predicted label: 0, accumulative accuracy: 0.8111111111111111
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529757
Image 90, true label: 0, predicted label: 1, accumulative accuracy: 0.8021978021978022
Image 91, true label: 0, predicted label: 0, accumulative accuracy: 0.8043478260869565
Image 92, true label: 1, predicted label: 1, accumulative accuracy: 0.8064516129032258
Image 93, true label: 1, predicted label: 1, accumulative accuracy: 0.8085106382978723
Image 94, true label: 1, predicted label: 1, accumulative accuracy: 0.8105263157894737
Image 95, true label: 0, predicted label: 1, accumulative accuracy: 0.8020833333333334
Image 96, true label: 1, predicted label: 1, accumulative accuracy: 0.8041237113402062
Image 97, true label: 0, predicted label: 0, accumulative accuracy: 0.8061224489795918
Image 98, true label: 0, predicted label: 0, accumulative accuracy: 0.8080808080808081
Image 99, true label: 0, predicted label: 0, accumulative accuracy: 0.81
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529862
Image 100, true label: 0, predicted label: 0, accumulative accuracy: 0.8118811881188119
Image 101, true label: 1, predicted label: 0, accumulative accuracy: 0.803921568627451
Image 102, true label: 1, predicted label: 0, accumulative accuracy: 0.7961165048543689
Image 103, true label: 1, predicted label: 1, accumulative accuracy: 0.7980769230769231
Image 104, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Image 105, true label: 0, predicted label: 0, accumulative accuracy: 0.8018867924528302
Image 106, true label: 1, predicted label: 0, accumulative accuracy: 0.794392523364486
Image 107, true label: 1, predicted label: 1, accumulative accuracy: 0.7962962962962963
Image 108, true label: 0, predicted label: 0, accumulative accuracy: 0.7981651376146789
Image 109, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529796
Image 110, true label: 1, predicted label: 1, accumulative accuracy: 0.8018018018018018
Image 111, true label: 1, predicted label: 0, accumulative accuracy: 0.7946428571428571
Image 112, true label: 1, predicted label: 1, accumulative accuracy: 0.7964601769911505
Image 113, true label: 0, predicted label: 0, accumulative accuracy: 0.7982456140350878
Image 114, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 115, true label: 0, predicted label: 0, accumulative accuracy: 0.8017241379310345
Image 116, true label: 0, predicted label: 0, accumulative accuracy: 0.8034188034188035
Image 117, true label: 1, predicted label: 1, accumulative accuracy: 0.8050847457627118
Image 118, true label: 1, predicted label: 0, accumulative accuracy: 0.7983193277310925
Image 119, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529835
Image 120, true label: 0, predicted label: 0, accumulative accuracy: 0.8016528925619835
Image 121, true label: 1, predicted label: 1, accumulative accuracy: 0.8032786885245902
Image 122, true label: 0, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 123, true label: 0, predicted label: 0, accumulative accuracy: 0.8064516129032258
Image 124, true label: 0, predicted label: 0, accumulative accuracy: 0.808
Image 125, true label: 1, predicted label: 1, accumulative accuracy: 0.8095238095238095
Image 126, true label: 0, predicted label: 0, accumulative accuracy: 0.8110236220472441
Image 127, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Image 128, true label: 0, predicted label: 0, accumulative accuracy: 0.813953488372093
Image 129, true label: 0, predicted label: 1, accumulative accuracy: 0.8076923076923077
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529899
Image 130, true label: 0, predicted label: 0, accumulative accuracy: 0.8091603053435115
Image 131, true label: 0, predicted label: 1, accumulative accuracy: 0.803030303030303
Image 132, true label: 0, predicted label: 1, accumulative accuracy: 0.7969924812030075
Image 133, true label: 1, predicted label: 1, accumulative accuracy: 0.7985074626865671
Image 134, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 135, true label: 1, predicted label: 1, accumulative accuracy: 0.8014705882352942
Image 136, true label: 1, predicted label: 1, accumulative accuracy: 0.8029197080291971
Image 137, true label: 1, predicted label: 1, accumulative accuracy: 0.8043478260869565
Image 138, true label: 0, predicted label: 0, accumulative accuracy: 0.8057553956834532
Image 139, true label: 1, predicted label: 1, accumulative accuracy: 0.8071428571428572
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529803
Image 140, true label: 1, predicted label: 1, accumulative accuracy: 0.8085106382978723
Image 141, true label: 0, predicted label: 0, accumulative accuracy: 0.8098591549295775
Image 142, true label: 0, predicted label: 0, accumulative accuracy: 0.8111888111888111
Image 143, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Image 144, true label: 0, predicted label: 0, accumulative accuracy: 0.8137931034482758
Image 145, true label: 0, predicted label: 0, accumulative accuracy: 0.815068493150685
Image 146, true label: 0, predicted label: 0, accumulative accuracy: 0.8163265306122449
Image 147, true label: 1, predicted label: 1, accumulative accuracy: 0.8175675675675675
Image 148, true label: 1, predicted label: 1, accumulative accuracy: 0.8187919463087249
Image 149, true label: 0, predicted label: 0, accumulative accuracy: 0.82
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529820
Image 150, true label: 1, predicted label: 1, accumulative accuracy: 0.8211920529801324
Image 151, true label: 0, predicted label: 0, accumulative accuracy: 0.8223684210526315
Image 152, true label: 0, predicted label: 0, accumulative accuracy: 0.8235294117647058
Image 153, true label: 0, predicted label: 0, accumulative accuracy: 0.8246753246753247
Image 154, true label: 1, predicted label: 0, accumulative accuracy: 0.8193548387096774
Image 155, true label: 0, predicted label: 1, accumulative accuracy: 0.8141025641025641
Image 156, true label: 1, predicted label: 0, accumulative accuracy: 0.8089171974522293
Image 157, true label: 1, predicted label: 1, accumulative accuracy: 0.810126582278481
Image 158, true label: 1, predicted label: 1, accumulative accuracy: 0.8113207547169812
Image 159, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529827
Image 160, true label: 0, predicted label: 0, accumulative accuracy: 0.8136645962732919
Image 161, true label: 1, predicted label: 1, accumulative accuracy: 0.8148148148148148
Image 162, true label: 0, predicted label: 0, accumulative accuracy: 0.8159509202453987
Image 163, true label: 0, predicted label: 0, accumulative accuracy: 0.8170731707317073
Image 164, true label: 0, predicted label: 1, accumulative accuracy: 0.8121212121212121
Image 165, true label: 0, predicted label: 0, accumulative accuracy: 0.8132530120481928
Image 166, true label: 1, predicted label: 1, accumulative accuracy: 0.8143712574850299
Image 167, true label: 0, predicted label: 0, accumulative accuracy: 0.8154761904761905
Image 168, true label: 1, predicted label: 1, accumulative accuracy: 0.8165680473372781
Image 169, true label: 0, predicted label: 0, accumulative accuracy: 0.8176470588235294
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529835
Image 170, true label: 0, predicted label: 0, accumulative accuracy: 0.8187134502923976
Image 171, true label: 0, predicted label: 0, accumulative accuracy: 0.8197674418604651
Image 172, true label: 0, predicted label: 0, accumulative accuracy: 0.8208092485549133
Image 173, true label: 0, predicted label: 0, accumulative accuracy: 0.8218390804597702
Image 174, true label: 0, predicted label: 0, accumulative accuracy: 0.8228571428571428
Image 175, true label: 1, predicted label: 1, accumulative accuracy: 0.8238636363636364
Image 176, true label: 1, predicted label: 0, accumulative accuracy: 0.8192090395480226
Image 177, true label: 1, predicted label: 0, accumulative accuracy: 0.8146067415730337
Image 178, true label: 1, predicted label: 1, accumulative accuracy: 0.8156424581005587
Image 179, true label: 0, predicted label: 1, accumulative accuracy: 0.8111111111111111
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529792
Image 180, true label: 1, predicted label: 1, accumulative accuracy: 0.8121546961325967
Image 181, true label: 0, predicted label: 0, accumulative accuracy: 0.8131868131868132
Image 182, true label: 0, predicted label: 1, accumulative accuracy: 0.8087431693989071
Image 183, true label: 1, predicted label: 1, accumulative accuracy: 0.8097826086956522
Image 184, true label: 1, predicted label: 1, accumulative accuracy: 0.8108108108108109
Image 185, true label: 0, predicted label: 0, accumulative accuracy: 0.8118279569892473
Image 186, true label: 1, predicted label: 1, accumulative accuracy: 0.8128342245989305
Image 187, true label: 0, predicted label: 0, accumulative accuracy: 0.8138297872340425
Image 188, true label: 1, predicted label: 1, accumulative accuracy: 0.8148148148148148
Image 189, true label: 0, predicted label: 0, accumulative accuracy: 0.8157894736842105
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529736
Image 190, true label: 1, predicted label: 1, accumulative accuracy: 0.8167539267015707
Image 191, true label: 1, predicted label: 1, accumulative accuracy: 0.8177083333333334
Image 192, true label: 0, predicted label: 0, accumulative accuracy: 0.8186528497409327
Image 193, true label: 0, predicted label: 0, accumulative accuracy: 0.8195876288659794
Image 194, true label: 1, predicted label: 1, accumulative accuracy: 0.8205128205128205
Image 195, true label: 1, predicted label: 0, accumulative accuracy: 0.8163265306122449
Image 196, true label: 0, predicted label: 0, accumulative accuracy: 0.817258883248731
Image 197, true label: 1, predicted label: 1, accumulative accuracy: 0.8181818181818182
Image 198, true label: 1, predicted label: 0, accumulative accuracy: 0.8140703517587939
Image 199, true label: 1, predicted label: 1, accumulative accuracy: 0.815
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529684
Image 200, true label: 0, predicted label: 1, accumulative accuracy: 0.8109452736318408
Image 201, true label: 0, predicted label: 0, accumulative accuracy: 0.8118811881188119
Image 202, true label: 0, predicted label: 0, accumulative accuracy: 0.812807881773399
Image 203, true label: 0, predicted label: 0, accumulative accuracy: 0.8137254901960784
Image 204, true label: 1, predicted label: 0, accumulative accuracy: 0.8097560975609757
Image 205, true label: 1, predicted label: 1, accumulative accuracy: 0.8106796116504854
Image 206, true label: 0, predicted label: 0, accumulative accuracy: 0.8115942028985508
Image 207, true label: 1, predicted label: 1, accumulative accuracy: 0.8125
Image 208, true label: 1, predicted label: 1, accumulative accuracy: 0.8133971291866029
Image 209, true label: 1, predicted label: 1, accumulative accuracy: 0.8142857142857143
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529793
Image 210, true label: 1, predicted label: 1, accumulative accuracy: 0.8151658767772512
Image 211, true label: 0, predicted label: 0, accumulative accuracy: 0.8160377358490566
Image 212, true label: 1, predicted label: 1, accumulative accuracy: 0.8169014084507042
Image 213, true label: 1, predicted label: 1, accumulative accuracy: 0.8177570093457944
Image 214, true label: 0, predicted label: 0, accumulative accuracy: 0.8186046511627907
Image 215, true label: 0, predicted label: 1, accumulative accuracy: 0.8148148148148148
Image 216, true label: 1, predicted label: 0, accumulative accuracy: 0.8110599078341014
Image 217, true label: 1, predicted label: 1, accumulative accuracy: 0.8119266055045872
Image 218, true label: 0, predicted label: 0, accumulative accuracy: 0.8127853881278538
Image 219, true label: 1, predicted label: 1, accumulative accuracy: 0.8136363636363636
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529760
Image 220, true label: 1, predicted label: 1, accumulative accuracy: 0.8144796380090498
Image 221, true label: 1, predicted label: 0, accumulative accuracy: 0.8108108108108109
Image 222, true label: 0, predicted label: 0, accumulative accuracy: 0.8116591928251121
Image 223, true label: 0, predicted label: 0, accumulative accuracy: 0.8125
Image 224, true label: 0, predicted label: 1, accumulative accuracy: 0.8088888888888889
Image 225, true label: 1, predicted label: 1, accumulative accuracy: 0.8097345132743363
Image 226, true label: 1, predicted label: 1, accumulative accuracy: 0.8105726872246696
Image 227, true label: 1, predicted label: 1, accumulative accuracy: 0.8114035087719298
Image 228, true label: 1, predicted label: 1, accumulative accuracy: 0.8122270742358079
Image 229, true label: 0, predicted label: 0, accumulative accuracy: 0.8130434782608695
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529855
Image 230, true label: 1, predicted label: 1, accumulative accuracy: 0.8138528138528138
Image 231, true label: 0, predicted label: 1, accumulative accuracy: 0.8103448275862069
Image 232, true label: 0, predicted label: 0, accumulative accuracy: 0.8111587982832618
Image 233, true label: 0, predicted label: 0, accumulative accuracy: 0.811965811965812
Image 234, true label: 1, predicted label: 1, accumulative accuracy: 0.8127659574468085
Image 235, true label: 0, predicted label: 1, accumulative accuracy: 0.809322033898305
Image 236, true label: 1, predicted label: 0, accumulative accuracy: 0.8059071729957806
Image 237, true label: 1, predicted label: 1, accumulative accuracy: 0.8067226890756303
Image 238, true label: 1, predicted label: 1, accumulative accuracy: 0.8075313807531381
Image 239, true label: 1, predicted label: 1, accumulative accuracy: 0.8083333333333333
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529623
Image 240, true label: 1, predicted label: 1, accumulative accuracy: 0.8091286307053942
Image 241, true label: 0, predicted label: 1, accumulative accuracy: 0.8057851239669421
Image 242, true label: 1, predicted label: 1, accumulative accuracy: 0.8065843621399177
Image 243, true label: 0, predicted label: 0, accumulative accuracy: 0.8073770491803278
Image 244, true label: 1, predicted label: 0, accumulative accuracy: 0.8040816326530612
Image 245, true label: 0, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 246, true label: 0, predicted label: 0, accumulative accuracy: 0.805668016194332
Image 247, true label: 0, predicted label: 0, accumulative accuracy: 0.8064516129032258
Image 248, true label: 1, predicted label: 0, accumulative accuracy: 0.8032128514056225
Image 249, true label: 0, predicted label: 0, accumulative accuracy: 0.804
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529817
Image 250, true label: 0, predicted label: 0, accumulative accuracy: 0.8047808764940239
Image 251, true label: 0, predicted label: 0, accumulative accuracy: 0.8055555555555556
Image 252, true label: 0, predicted label: 0, accumulative accuracy: 0.8063241106719368
Image 253, true label: 0, predicted label: 0, accumulative accuracy: 0.8070866141732284
Image 254, true label: 0, predicted label: 0, accumulative accuracy: 0.807843137254902
Image 255, true label: 1, predicted label: 0, accumulative accuracy: 0.8046875
Image 256, true label: 0, predicted label: 0, accumulative accuracy: 0.8054474708171206
Image 257, true label: 1, predicted label: 1, accumulative accuracy: 0.8062015503875969
Image 258, true label: 0, predicted label: 0, accumulative accuracy: 0.806949806949807
Image 259, true label: 0, predicted label: 0, accumulative accuracy: 0.8076923076923077
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529765
Image 260, true label: 0, predicted label: 0, accumulative accuracy: 0.8084291187739464
Image 261, true label: 1, predicted label: 0, accumulative accuracy: 0.8053435114503816
Image 262, true label: 0, predicted label: 0, accumulative accuracy: 0.8060836501901141
Image 263, true label: 0, predicted label: 0, accumulative accuracy: 0.8068181818181818
Image 264, true label: 1, predicted label: 0, accumulative accuracy: 0.8037735849056604
Image 265, true label: 1, predicted label: 1, accumulative accuracy: 0.8045112781954887
Image 266, true label: 0, predicted label: 0, accumulative accuracy: 0.8052434456928839
Image 267, true label: 1, predicted label: 1, accumulative accuracy: 0.8059701492537313
Image 268, true label: 1, predicted label: 1, accumulative accuracy: 0.8066914498141264
Image 269, true label: 1, predicted label: 1, accumulative accuracy: 0.8074074074074075
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529762
Image 270, true label: 0, predicted label: 0, accumulative accuracy: 0.8081180811808119
Image 271, true label: 1, predicted label: 1, accumulative accuracy: 0.8088235294117647
Image 272, true label: 0, predicted label: 1, accumulative accuracy: 0.8058608058608059
Image 273, true label: 0, predicted label: 0, accumulative accuracy: 0.8065693430656934
Image 274, true label: 1, predicted label: 1, accumulative accuracy: 0.8072727272727273
Image 275, true label: 1, predicted label: 1, accumulative accuracy: 0.8079710144927537
Image 276, true label: 1, predicted label: 1, accumulative accuracy: 0.8086642599277978
Image 277, true label: 1, predicted label: 1, accumulative accuracy: 0.8093525179856115
Image 278, true label: 1, predicted label: 1, accumulative accuracy: 0.8100358422939068
Image 279, true label: 1, predicted label: 1, accumulative accuracy: 0.8107142857142857
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529683
Image 280, true label: 0, predicted label: 0, accumulative accuracy: 0.8113879003558719
Image 281, true label: 1, predicted label: 1, accumulative accuracy: 0.8120567375886525
Image 282, true label: 1, predicted label: 1, accumulative accuracy: 0.8127208480565371
Image 283, true label: 1, predicted label: 1, accumulative accuracy: 0.8133802816901409
Image 284, true label: 0, predicted label: 0, accumulative accuracy: 0.8140350877192982
Image 285, true label: 0, predicted label: 0, accumulative accuracy: 0.8146853146853147
Image 286, true label: 1, predicted label: 1, accumulative accuracy: 0.8153310104529616
Image 287, true label: 1, predicted label: 1, accumulative accuracy: 0.8159722222222222
Image 288, true label: 0, predicted label: 0, accumulative accuracy: 0.8166089965397924
Image 289, true label: 0, predicted label: 0, accumulative accuracy: 0.8172413793103448
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529680
Image 290, true label: 1, predicted label: 1, accumulative accuracy: 0.8178694158075601
Image 291, true label: 0, predicted label: 1, accumulative accuracy: 0.815068493150685
Image 292, true label: 0, predicted label: 0, accumulative accuracy: 0.8156996587030717
Image 293, true label: 0, predicted label: 0, accumulative accuracy: 0.8163265306122449
Image 294, true label: 0, predicted label: 1, accumulative accuracy: 0.8135593220338984
Image 295, true label: 0, predicted label: 1, accumulative accuracy: 0.8108108108108109
Image 296, true label: 1, predicted label: 1, accumulative accuracy: 0.8114478114478114
Image 297, true label: 1, predicted label: 1, accumulative accuracy: 0.8120805369127517
Image 298, true label: 1, predicted label: 0, accumulative accuracy: 0.8093645484949833
Image 299, true label: 0, predicted label: 0, accumulative accuracy: 0.81
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529793
Image 300, true label: 1, predicted label: 0, accumulative accuracy: 0.8073089700996677
Image 301, true label: 0, predicted label: 0, accumulative accuracy: 0.8079470198675497
Image 302, true label: 0, predicted label: 0, accumulative accuracy: 0.8085808580858086
Image 303, true label: 1, predicted label: 1, accumulative accuracy: 0.8092105263157895
Image 304, true label: 0, predicted label: 0, accumulative accuracy: 0.8098360655737705
Image 305, true label: 1, predicted label: 1, accumulative accuracy: 0.8104575163398693
Image 306, true label: 1, predicted label: 1, accumulative accuracy: 0.8110749185667753
Image 307, true label: 0, predicted label: 1, accumulative accuracy: 0.8084415584415584
Image 308, true label: 0, predicted label: 0, accumulative accuracy: 0.8090614886731392
Image 309, true label: 1, predicted label: 1, accumulative accuracy: 0.8096774193548387
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529764
Image 310, true label: 0, predicted label: 0, accumulative accuracy: 0.8102893890675241
Image 311, true label: 1, predicted label: 0, accumulative accuracy: 0.8076923076923077
Image 312, true label: 1, predicted label: 1, accumulative accuracy: 0.8083067092651757
Image 313, true label: 0, predicted label: 0, accumulative accuracy: 0.8089171974522293
Image 314, true label: 0, predicted label: 0, accumulative accuracy: 0.8095238095238095
Image 315, true label: 0, predicted label: 0, accumulative accuracy: 0.810126582278481
Image 316, true label: 0, predicted label: 0, accumulative accuracy: 0.8107255520504731
Image 317, true label: 0, predicted label: 1, accumulative accuracy: 0.8081761006289309
Image 318, true label: 1, predicted label: 1, accumulative accuracy: 0.8087774294670846
Image 319, true label: 1, predicted label: 1, accumulative accuracy: 0.809375
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_batched) total cycles (32767 Hz) (CNT=10): 529867
Image 320, true label: 0, predicted label: 0, accumulative accuracy: 0.8099688473520249
Image 321, true label: 0, predicted label: 0, accumulative accuracy: 0.8105590062111802
Image 322, true label: 1, predicted label: 1, accumulative accuracy: 0.8111455108359134
