Image 0, true label: 10, predicted label: 10, accumulative accuracy: 1.0
Image 38, true label: 10, predicted label: 6, accumulative accuracy: 0.9487179487179487
Image 39, true label: 10, predicted label: 10, accumulative accuracy: 0.95
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141340
Image 40, true label: 10, predicted label: 10, accumulative accuracy: 0.9512195121951219
Image 41, true label: 10, predicted label: 10, accumulative accuracy: 0.9523809523809523
Image 42, true label: 10, predicted label: 10, accumulative accuracy: 0.9534883720930233
Image 43, true label: 10, predicted label: 5, accumulative accuracy: 0.9318181818181818
Image 44, true label: 10, predicted label: 10, accumulative accuracy: 0.9333333333333333
Image 45, true label: 10, predicted label: 10, accumulative accuracy: 0.9347826086956522
Image 46, true label: 10, predicted label: 10, accumulative accuracy: 0.9361702127659575
Image 47, true label: 10, predicted label: 10, accumulative accuracy: 0.9375
Image 48, true label: 10, predicted label: 10, accumulative accuracy: 0.9387755102040817
Image 49, true label: 10, predicted label: 10, accumulative accuracy: 0.94
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141318
Image 50, true label: 10, predicted label: 10, accumulative accuracy: 0.9411764705882353
Image 51, true label: 10, predicted label: 10, accumulative accuracy: 0.9423076923076923
Image 52, true label: 10, predicted label: 10, accumulative accuracy: 0.9433962264150944
Image 53, true label: 10, predicted label: 10, accumulative accuracy: 0.9444444444444444
Image 54, true label: 10, predicted label: 10, accumulative accuracy: 0.9454545454545454
Image 55, true label: 10, predicted label: 6, accumulative accuracy: 0.9285714285714286
Image 56, true label: 10, predicted label: 10, accumulative accuracy: 0.9298245614035088
Image 57, true label: 10, predicted label: 10, accumulative accuracy: 0.9310344827586207
Image 58, true label: 10, predicted label: 10, accumulative accuracy: 0.9322033898305084
Image 59, true label: 10, predicted label: 10, accumulative accuracy: 0.9333333333333333
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141218
Image 60, true label: 10, predicted label: 10, accumulative accuracy: 0.9344262295081968
Image 61, true label: 10, predicted label: 10, accumulative accuracy: 0.9354838709677419
Image 62, true label: 10, predicted label: 10, accumulative accuracy: 0.9365079365079365
Image 63, true label: 10, predicted label: 10, accumulative accuracy: 0.9375
Image 64, true label: 10, predicted label: 10, accumulative accuracy: 0.9384615384615385
Image 65, true label: 10, predicted label: 10, accumulative accuracy: 0.9393939393939394
Image 66, true label: 10, predicted label: 10, accumulative accuracy: 0.9402985074626866
Image 67, true label: 10, predicted label: 10, accumulative accuracy: 0.9411764705882353
Image 68, true label: 10, predicted label: 10, accumulative accuracy: 0.9420289855072463
Image 69, true label: 10, predicted label: 10, accumulative accuracy: 0.9428571428571428
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141151
Image 70, true label: 10, predicted label: 10, accumulative accuracy: 0.9436619718309859
Image 71, true label: 10, predicted label: 10, accumulative accuracy: 0.9444444444444444
Image 72, true label: 10, predicted label: 10, accumulative accuracy: 0.9452054794520548
Image 73, true label: 10, predicted label: 10, accumulative accuracy: 0.9459459459459459
Image 74, true label: 10, predicted label: 10, accumulative accuracy: 0.9466666666666667
Image 75, true label: 10, predicted label: 10, accumulative accuracy: 0.9473684210526315
Image 76, true label: 10, predicted label: 10, accumulative accuracy: 0.948051948051948
Image 77, true label: 10, predicted label: 10, accumulative accuracy: 0.9487179487179487
Image 78, true label: 10, predicted label: 10, accumulative accuracy: 0.9493670886075949
Image 79, true label: 10, predicted label: 10, accumulative accuracy: 0.95
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5140946
Image 80, true label: 10, predicted label: 10, accumulative accuracy: 0.9506172839506173
Image 81, true label: 10, predicted label: 10, accumulative accuracy: 0.9512195121951219
Image 82, true label: 10, predicted label: 10, accumulative accuracy: 0.9518072289156626
Image 83, true label: 10, predicted label: 10, accumulative accuracy: 0.9523809523809523
Image 84, true label: 10, predicted label: 10, accumulative accuracy: 0.9529411764705882
Image 85, true label: 10, predicted label: 10, accumulative accuracy: 0.9534883720930233
Image 86, true label: 10, predicted label: 10, accumulative accuracy: 0.9540229885057471
Image 87, true label: 10, predicted label: 10, accumulative accuracy: 0.9545454545454546
Image 88, true label: 10, predicted label: 10, accumulative accuracy: 0.9550561797752809
Image 89, true label: 10, predicted label: 10, accumulative accuracy: 0.9555555555555556
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141028
Image 90, true label: 10, predicted label: 10, accumulative accuracy: 0.9560439560439561
Image 91, true label: 10, predicted label: 10, accumulative accuracy: 0.9565217391304348
Image 92, true label: 10, predicted label: 7, accumulative accuracy: 0.946236559139785
Image 93, true label: 10, predicted label: 10, accumulative accuracy: 0.9468085106382979
Image 94, true label: 10, predicted label: 10, accumulative accuracy: 0.9473684210526315
Image 95, true label: 10, predicted label: 10, accumulative accuracy: 0.9479166666666666
Image 96, true label: 10, predicted label: 10, accumulative accuracy: 0.9484536082474226
Image 97, true label: 10, predicted label: 10, accumulative accuracy: 0.9489795918367347
Image 98, true label: 10, predicted label: 10, accumulative accuracy: 0.9494949494949495
Image 99, true label: 10, predicted label: 10, accumulative accuracy: 0.95
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141026
Image 100, true label: 10, predicted label: 10, accumulative accuracy: 0.9504950495049505
Image 101, true label: 10, predicted label: 10, accumulative accuracy: 0.9509803921568627
Image 102, true label: 10, predicted label: 10, accumulative accuracy: 0.9514563106796117
Image 103, true label: 10, predicted label: 10, accumulative accuracy: 0.9519230769230769
Image 104, true label: 10, predicted label: 10, accumulative accuracy: 0.9523809523809523
Image 105, true label: 10, predicted label: 10, accumulative accuracy: 0.9528301886792453
Image 106, true label: 10, predicted label: 10, accumulative accuracy: 0.9532710280373832
Image 107, true label: 10, predicted label: 10, accumulative accuracy: 0.9537037037037037
Image 108, true label: 10, predicted label: 10, accumulative accuracy: 0.9541284403669725
Image 109, true label: 10, predicted label: 10, accumulative accuracy: 0.9545454545454546
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141132
Image 110, true label: 10, predicted label: 10, accumulative accuracy: 0.954954954954955
Image 111, true label: 10, predicted label: 10, accumulative accuracy: 0.9553571428571429
Image 112, true label: 10, predicted label: 10, accumulative accuracy: 0.9557522123893806
Image 113, true label: 10, predicted label: 10, accumulative accuracy: 0.956140350877193
Image 114, true label: 10, predicted label: 10, accumulative accuracy: 0.9565217391304348
Image 115, true label: 10, predicted label: 10, accumulative accuracy: 0.9568965517241379
Image 116, true label: 10, predicted label: 10, accumulative accuracy: 0.9572649572649573
Image 117, true label: 10, predicted label: 10, accumulative accuracy: 0.9576271186440678
Image 118, true label: 10, predicted label: 10, accumulative accuracy: 0.957983193277311
Image 119, true label: 10, predicted label: 10, accumulative accuracy: 0.9583333333333334
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141303
Image 120, true label: 10, predicted label: 10, accumulative accuracy: 0.9586776859504132
Image 121, true label: 10, predicted label: 10, accumulative accuracy: 0.9590163934426229
Image 122, true label: 10, predicted label: 10, accumulative accuracy: 0.959349593495935
Image 123, true label: 10, predicted label: 10, accumulative accuracy: 0.9596774193548387
Image 124, true label: 10, predicted label: 10, accumulative accuracy: 0.96
Image 125, true label: 10, predicted label: 10, accumulative accuracy: 0.9603174603174603
Image 126, true label: 10, predicted label: 10, accumulative accuracy: 0.9606299212598425
Image 127, true label: 10, predicted label: 10, accumulative accuracy: 0.9609375
Image 128, true label: 10, predicted label: 10, accumulative accuracy: 0.9612403100775194
Image 129, true label: 10, predicted label: 10, accumulative accuracy: 0.9615384615384616
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141114
Image 130, true label: 10, predicted label: 10, accumulative accuracy: 0.9618320610687023
Image 131, true label: 10, predicted label: 10, accumulative accuracy: 0.9621212121212122
Image 132, true label: 10, predicted label: 10, accumulative accuracy: 0.9624060150375939
Image 133, true label: 10, predicted label: 10, accumulative accuracy: 0.9626865671641791
Image 134, true label: 10, predicted label: 10, accumulative accuracy: 0.9629629629629629
Image 135, true label: 10, predicted label: 10, accumulative accuracy: 0.9632352941176471
Image 136, true label: 10, predicted label: 10, accumulative accuracy: 0.9635036496350365
Image 137, true label: 10, predicted label: 10, accumulative accuracy: 0.9637681159420289
Image 138, true label: 10, predicted label: 10, accumulative accuracy: 0.9640287769784173
Image 139, true label: 10, predicted label: 10, accumulative accuracy: 0.9642857142857143
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141066
Image 140, true label: 10, predicted label: 10, accumulative accuracy: 0.9645390070921985
Image 141, true label: 10, predicted label: 10, accumulative accuracy: 0.9647887323943662
Image 142, true label: 10, predicted label: 10, accumulative accuracy: 0.965034965034965
Image 143, true label: 10, predicted label: 10, accumulative accuracy: 0.9652777777777778
Image 144, true label: 10, predicted label: 6, accumulative accuracy: 0.9586206896551724
Image 145, true label: 10, predicted label: 10, accumulative accuracy: 0.958904109589041
Image 146, true label: 10, predicted label: 10, accumulative accuracy: 0.9591836734693877
Image 147, true label: 10, predicted label: 10, accumulative accuracy: 0.9594594594594594
Image 148, true label: 10, predicted label: 10, accumulative accuracy: 0.959731543624161
Image 149, true label: 10, predicted label: 10, accumulative accuracy: 0.96
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141291
Image 150, true label: 10, predicted label: 10, accumulative accuracy: 0.9602649006622517
Image 151, true label: 10, predicted label: 10, accumulative accuracy: 0.9605263157894737
Image 152, true label: 10, predicted label: 10, accumulative accuracy: 0.9607843137254902
Image 153, true label: 10, predicted label: 10, accumulative accuracy: 0.961038961038961
Image 154, true label: 10, predicted label: 10, accumulative accuracy: 0.9612903225806452
Image 155, true label: 10, predicted label: 10, accumulative accuracy: 0.9615384615384616
Image 156, true label: 10, predicted label: 10, accumulative accuracy: 0.9617834394904459
Image 157, true label: 10, predicted label: 10, accumulative accuracy: 0.9620253164556962
Image 158, true label: 10, predicted label: 10, accumulative accuracy: 0.9622641509433962
Image 159, true label: 10, predicted label: 10, accumulative accuracy: 0.9625
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141265
Image 160, true label: 10, predicted label: 7, accumulative accuracy: 0.9565217391304348
Image 161, true label: 10, predicted label: 10, accumulative accuracy: 0.9567901234567902
Image 162, true label: 10, predicted label: 10, accumulative accuracy: 0.9570552147239264
Image 163, true label: 10, predicted label: 10, accumulative accuracy: 0.9573170731707317
Image 164, true label: 10, predicted label: 10, accumulative accuracy: 0.9575757575757575
Image 165, true label: 10, predicted label: 10, accumulative accuracy: 0.9578313253012049
Image 166, true label: 10, predicted label: 10, accumulative accuracy: 0.9580838323353293
Image 167, true label: 10, predicted label: 10, accumulative accuracy: 0.9583333333333334
Image 168, true label: 10, predicted label: 10, accumulative accuracy: 0.9585798816568047
Image 169, true label: 10, predicted label: 10, accumulative accuracy: 0.9588235294117647
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141258
Image 170, true label: 10, predicted label: 10, accumulative accuracy: 0.9590643274853801
Image 171, true label: 10, predicted label: 10, accumulative accuracy: 0.9593023255813954
Image 172, true label: 10, predicted label: 10, accumulative accuracy: 0.9595375722543352
Image 173, true label: 10, predicted label: 10, accumulative accuracy: 0.9597701149425287
Image 174, true label: 10, predicted label: 10, accumulative accuracy: 0.96
Image 175, true label: 10, predicted label: 10, accumulative accuracy: 0.9602272727272727
Image 176, true label: 10, predicted label: 10, accumulative accuracy: 0.96045197740113
Image 177, true label: 10, predicted label: 10, accumulative accuracy: 0.9606741573033708
Image 178, true label: 10, predicted label: 10, accumulative accuracy: 0.9608938547486033
Image 179, true label: 10, predicted label: 10, accumulative accuracy: 0.9611111111111111
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141118
Image 180, true label: 10, predicted label: 10, accumulative accuracy: 0.9613259668508287
Image 181, true label: 10, predicted label: 10, accumulative accuracy: 0.9615384615384616
Image 182, true label: 10, predicted label: 10, accumulative accuracy: 0.9617486338797814
Image 183, true label: 10, predicted label: 10, accumulative accuracy: 0.9619565217391305
Image 184, true label: 10, predicted label: 10, accumulative accuracy: 0.9621621621621622
Image 185, true label: 10, predicted label: 10, accumulative accuracy: 0.9623655913978495
Image 186, true label: 10, predicted label: 10, accumulative accuracy: 0.9625668449197861
Image 187, true label: 10, predicted label: 10, accumulative accuracy: 0.9627659574468085
Image 188, true label: 10, predicted label: 10, accumulative accuracy: 0.9629629629629629
Image 189, true label: 10, predicted label: 10, accumulative accuracy: 0.9631578947368421
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141127
Image 190, true label: 10, predicted label: 10, accumulative accuracy: 0.9633507853403142
Image 191, true label: 10, predicted label: 10, accumulative accuracy: 0.9635416666666666
Image 192, true label: 10, predicted label: 10, accumulative accuracy: 0.9637305699481865
Image 193, true label: 10, predicted label: 10, accumulative accuracy: 0.9639175257731959
Image 194, true label: 10, predicted label: 10, accumulative accuracy: 0.9641025641025641
Image 195, true label: 10, predicted label: 10, accumulative accuracy: 0.9642857142857143
Image 196, true label: 10, predicted label: 10, accumulative accuracy: 0.9644670050761421
Image 197, true label: 10, predicted label: 10, accumulative accuracy: 0.9646464646464646
Image 198, true label: 10, predicted label: 10, accumulative accuracy: 0.964824120603015
Image 199, true label: 10, predicted label: 10, accumulative accuracy: 0.965
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141123
Image 200, true label: 10, predicted label: 10, accumulative accuracy: 0.9651741293532339
Image 201, true label: 10, predicted label: 10, accumulative accuracy: 0.9653465346534653
Image 202, true label: 10, predicted label: 10, accumulative accuracy: 0.9655172413793104
Image 203, true label: 7, predicted label: 7, accumulative accuracy: 0.9656862745098039
Image 204, true label: 7, predicted label: 7, accumulative accuracy: 0.9658536585365853
Image 205, true label: 7, predicted label: 7, accumulative accuracy: 0.9660194174757282
Image 206, true label: 7, predicted label: 7, accumulative accuracy: 0.966183574879227
Image 207, true label: 7, predicted label: 2, accumulative accuracy: 0.9615384615384616
Image 208, true label: 7, predicted label: 7, accumulative accuracy: 0.9617224880382775
Image 209, true label: 7, predicted label: 7, accumulative accuracy: 0.9619047619047619
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141049
Image 210, true label: 7, predicted label: 7, accumulative accuracy: 0.9620853080568721
Image 211, true label: 7, predicted label: 7, accumulative accuracy: 0.9622641509433962
Image 212, true label: 7, predicted label: 7, accumulative accuracy: 0.9624413145539906
Image 213, true label: 7, predicted label: 7, accumulative accuracy: 0.9626168224299065
Image 214, true label: 7, predicted label: 7, accumulative accuracy: 0.9627906976744186
Image 215, true label: 7, predicted label: 2, accumulative accuracy: 0.9583333333333334
Image 216, true label: 7, predicted label: 7, accumulative accuracy: 0.9585253456221198
Image 217, true label: 7, predicted label: 2, accumulative accuracy: 0.9541284403669725
Image 218, true label: 7, predicted label: 7, accumulative accuracy: 0.954337899543379
Image 219, true label: 7, predicted label: 7, accumulative accuracy: 0.9545454545454546
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141038
Image 220, true label: 7, predicted label: 7, accumulative accuracy: 0.9547511312217195
Image 221, true label: 7, predicted label: 7, accumulative accuracy: 0.954954954954955
Image 222, true label: 7, predicted label: 7, accumulative accuracy: 0.9551569506726457
Image 223, true label: 7, predicted label: 7, accumulative accuracy: 0.9553571428571429
Image 224, true label: 7, predicted label: 7, accumulative accuracy: 0.9555555555555556
Image 225, true label: 7, predicted label: 7, accumulative accuracy: 0.9557522123893806
Image 226, true label: 7, predicted label: 7, accumulative accuracy: 0.9559471365638766
Image 227, true label: 7, predicted label: 7, accumulative accuracy: 0.956140350877193
Image 228, true label: 7, predicted label: 7, accumulative accuracy: 0.9563318777292577
Image 229, true label: 7, predicted label: 7, accumulative accuracy: 0.9565217391304348
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141124
Image 230, true label: 7, predicted label: 2, accumulative accuracy: 0.9523809523809523
Image 231, true label: 7, predicted label: 7, accumulative accuracy: 0.9525862068965517
Image 232, true label: 7, predicted label: 7, accumulative accuracy: 0.9527896995708155
Image 233, true label: 7, predicted label: 7, accumulative accuracy: 0.9529914529914529
Image 234, true label: 7, predicted label: 10, accumulative accuracy: 0.948936170212766
Image 235, true label: 7, predicted label: 7, accumulative accuracy: 0.9491525423728814
Image 236, true label: 7, predicted label: 10, accumulative accuracy: 0.9451476793248945
Image 237, true label: 7, predicted label: 7, accumulative accuracy: 0.9453781512605042
Image 238, true label: 7, predicted label: 7, accumulative accuracy: 0.9456066945606695
Image 239, true label: 7, predicted label: 7, accumulative accuracy: 0.9458333333333333
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141131
Image 240, true label: 7, predicted label: 7, accumulative accuracy: 0.946058091286307
Image 241, true label: 7, predicted label: 7, accumulative accuracy: 0.9462809917355371
Image 242, true label: 7, predicted label: 7, accumulative accuracy: 0.9465020576131687
Image 243, true label: 7, predicted label: 7, accumulative accuracy: 0.9467213114754098
Image 244, true label: 7, predicted label: 7, accumulative accuracy: 0.9469387755102041
Image 245, true label: 7, predicted label: 7, accumulative accuracy: 0.9471544715447154
Image 246, true label: 7, predicted label: 10, accumulative accuracy: 0.9433198380566802
Image 247, true label: 7, predicted label: 7, accumulative accuracy: 0.9435483870967742
Image 248, true label: 7, predicted label: 7, accumulative accuracy: 0.9437751004016064
Image 249, true label: 7, predicted label: 7, accumulative accuracy: 0.944
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141112
Image 250, true label: 7, predicted label: 7, accumulative accuracy: 0.9442231075697212
Image 251, true label: 7, predicted label: 7, accumulative accuracy: 0.9444444444444444
Image 252, true label: 7, predicted label: 7, accumulative accuracy: 0.9446640316205533
Image 253, true label: 7, predicted label: 7, accumulative accuracy: 0.9448818897637795
Image 254, true label: 7, predicted label: 7, accumulative accuracy: 0.9450980392156862
Image 255, true label: 7, predicted label: 7, accumulative accuracy: 0.9453125
Image 256, true label: 7, predicted label: 7, accumulative accuracy: 0.9455252918287937
Image 257, true label: 7, predicted label: 7, accumulative accuracy: 0.9457364341085271
Image 258, true label: 7, predicted label: 7, accumulative accuracy: 0.9459459459459459
Image 259, true label: 7, predicted label: 7, accumulative accuracy: 0.9461538461538461
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141258
Image 260, true label: 7, predicted label: 7, accumulative accuracy: 0.946360153256705
Image 261, true label: 7, predicted label: 2, accumulative accuracy: 0.9427480916030534
Image 262, true label: 7, predicted label: 7, accumulative accuracy: 0.9429657794676806
Image 263, true label: 7, predicted label: 7, accumulative accuracy: 0.9431818181818182
Image 264, true label: 7, predicted label: 7, accumulative accuracy: 0.9433962264150944
Image 265, true label: 7, predicted label: 7, accumulative accuracy: 0.943609022556391
Image 266, true label: 7, predicted label: 7, accumulative accuracy: 0.9438202247191011
Image 267, true label: 7, predicted label: 7, accumulative accuracy: 0.9440298507462687
Image 268, true label: 7, predicted label: 7, accumulative accuracy: 0.9442379182156134
Image 269, true label: 7, predicted label: 7, accumulative accuracy: 0.9444444444444444
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141147
Image 270, true label: 7, predicted label: 7, accumulative accuracy: 0.9446494464944649
Image 271, true label: 7, predicted label: 7, accumulative accuracy: 0.9448529411764706
Image 272, true label: 7, predicted label: 7, accumulative accuracy: 0.945054945054945
Image 273, true label: 7, predicted label: 7, accumulative accuracy: 0.9452554744525548
Image 274, true label: 7, predicted label: 7, accumulative accuracy: 0.9454545454545454
Image 275, true label: 7, predicted label: 7, accumulative accuracy: 0.9456521739130435
Image 276, true label: 7, predicted label: 7, accumulative accuracy: 0.9458483754512635
Image 277, true label: 7, predicted label: 7, accumulative accuracy: 0.9460431654676259
Image 278, true label: 7, predicted label: 10, accumulative accuracy: 0.942652329749104
Image 279, true label: 7, predicted label: 7, accumulative accuracy: 0.9428571428571428
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141152
Image 280, true label: 7, predicted label: 10, accumulative accuracy: 0.9395017793594306
Image 281, true label: 7, predicted label: 7, accumulative accuracy: 0.9397163120567376
Image 282, true label: 7, predicted label: 7, accumulative accuracy: 0.9399293286219081
Image 283, true label: 7, predicted label: 7, accumulative accuracy: 0.9401408450704225
Image 284, true label: 7, predicted label: 7, accumulative accuracy: 0.9403508771929825
Image 285, true label: 7, predicted label: 7, accumulative accuracy: 0.9405594405594405
Image 286, true label: 7, predicted label: 7, accumulative accuracy: 0.9407665505226481
Image 287, true label: 7, predicted label: 7, accumulative accuracy: 0.9409722222222222
Image 288, true label: 7, predicted label: 7, accumulative accuracy: 0.9411764705882353
Image 289, true label: 7, predicted label: 10, accumulative accuracy: 0.9379310344827586
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141134
Image 290, true label: 7, predicted label: 7, accumulative accuracy: 0.9381443298969072
Image 291, true label: 7, predicted label: 7, accumulative accuracy: 0.9383561643835616
Image 292, true label: 7, predicted label: 7, accumulative accuracy: 0.9385665529010239
Image 293, true label: 7, predicted label: 7, accumulative accuracy: 0.9387755102040817
Image 294, true label: 7, predicted label: 7, accumulative accuracy: 0.9389830508474576
Image 295, true label: 7, predicted label: 2, accumulative accuracy: 0.9358108108108109
Image 296, true label: 7, predicted label: 7, accumulative accuracy: 0.936026936026936
Image 297, true label: 7, predicted label: 7, accumulative accuracy: 0.9362416107382551
Image 298, true label: 7, predicted label: 6, accumulative accuracy: 0.9331103678929766
Image 299, true label: 7, predicted label: 7, accumulative accuracy: 0.9333333333333333
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141082
Image 300, true label: 7, predicted label: 7, accumulative accuracy: 0.9335548172757475
Image 301, true label: 7, predicted label: 7, accumulative accuracy: 0.9337748344370861
Image 302, true label: 7, predicted label: 10, accumulative accuracy: 0.9306930693069307
Image 303, true label: 7, predicted label: 7, accumulative accuracy: 0.930921052631579
Image 304, true label: 7, predicted label: 7, accumulative accuracy: 0.9311475409836065
Image 305, true label: 7, predicted label: 7, accumulative accuracy: 0.9313725490196079
Image 306, true label: 7, predicted label: 7, accumulative accuracy: 0.9315960912052117
Image 307, true label: 7, predicted label: 7, accumulative accuracy: 0.9318181818181818
Image 308, true label: 7, predicted label: 7, accumulative accuracy: 0.9320388349514563
Image 309, true label: 7, predicted label: 7, accumulative accuracy: 0.932258064516129
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141017
Image 310, true label: 7, predicted label: 7, accumulative accuracy: 0.932475884244373
Image 311, true label: 7, predicted label: 7, accumulative accuracy: 0.9326923076923077
Image 312, true label: 7, predicted label: 7, accumulative accuracy: 0.9329073482428115
Image 313, true label: 7, predicted label: 7, accumulative accuracy: 0.9331210191082803
Image 314, true label: 7, predicted label: 7, accumulative accuracy: 0.9333333333333333
Image 315, true label: 7, predicted label: 7, accumulative accuracy: 0.9335443037974683
Image 316, true label: 7, predicted label: 7, accumulative accuracy: 0.9337539432176656
Image 317, true label: 7, predicted label: 7, accumulative accuracy: 0.9339622641509434
Image 318, true label: 7, predicted label: 7, accumulative accuracy: 0.9341692789968652
Image 319, true label: 7, predicted label: 7, accumulative accuracy: 0.934375
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 5141234
Image 320, true label: 7, predicted label: 10, accumulative accuracy: 0.9314641744548287
Image 321, true label: 7, predicted label: 2, accumulative accuracy: 0.9285714285714286
Image 322, true label: 7, predicted label: 7, accumulative accuracy: 0.9287925696594427
Image 323, true label: 7, predicted label: 2, accumulative accuracy: 0.9259259259259259
Image 324, true label: 7, predicted label: 7, accumulative accuracy: 0.9261538461538461
Image 325, true label: 7, predicted label: 7, accumulative accuracy: 0.9263803680981595
